364,26662,语言,1444530778
364,27611,语言,1444534772
364,27611,语言,1444534765
364,106696,语言,1444530267
364,106696,语言,1444530281
364,106696,语言,1444530270
364,106696,语言,1444530270
364,109249,医学健康,1444529645
364,109249,心理,1444529671
364,109249,医学健康,1444529660
364,109249,法律,1444529608
364,109249,医学健康,1444529635
364,109249,医学健康,1444529613
364,109249,医学健康,1444529629
364,109374,医学健康,1444529104
364,109374,计算机,1444529124
364,109374,哲学,1444529143
364,109374,医学健康,1444529119
364,109374,医学健康,1444529115
364,109374,商业管理,1444529139
364,109374,语言,1444529148
364,109374,语言,1444529109
364,115617,语言,1444530392
364,115617,计算机,1444530417
364,115617,商业管理,1444530402
364,115617,其他,1444530410
364,115617,其他,1444530394
364,115617,其他,1444530413
364,115617,计算机,1444528813
364,115617,计算机,1444530404
364,115617,计算机,1444528772
364,115617,计算机,1444530397
364,115617,计算机,1444528781
364,118997,艺术,1444530159
364,118997,计算机,1444530100
364,118997,计算机,1444530106
364,118997,数学与统计,1444530127
364,118997,哲学,1444530113
364,118997,商业管理,1444530142
364,118997,历史,1444530098
402,260,商业管理,1443393648
402,260,哲学,1443393664
423,111,计算机,1354033605
423,111,计算机,1354033608
423,111,计算机,1354033602
423,247,文学,1353702088
423,247,社会,1353702083
423,247,历史,1353702082
423,247,社会,1353702078
423,1079,社会,1353703178
423,1079,法律,1353703182
423,1079,文学,1353703171
423,1079,文学,1353703185
423,1080,生物,1354033667
423,1089,生物,1354033640
423,1089,社会,1354033636
423,1089,生物,1354033638
423,1219,文学,1354033644
423,1219,法律,1354033646
423,1256,社会,1354033718
423,1258,历史,1354033633
423,1258,法律,1354033630
423,1729,文学,1354033685
423,2288,医学健康,1354033600
423,2529,化学,1354033650
423,2529,生物,1354033653
423,3030,艺术,1354033596
423,27592,医学健康,1354033620
423,27592,文学,1354033611
423,27773,商业管理,1353702390
423,27773,法律,1353702357
423,27773,生物,1353702345
423,27773,文学,1353702396
423,27773,计算机,1353702393
423,27773,计算机,1353702395
423,27773,工程,1353702400
423,27773,医学健康,1353702404
423,30745,宗教,1354033711
431,150,艺术,1165548454
431,186,艺术,1140455419
431,215,社会,1165548716
431,236,法律,1140455397
431,246,哲学,1140455370
431,260,计算机,1140454408
431,300,计算机,1165548551
431,1059,计算机,1140455275
431,1059,化学,1140455275
431,1059,数学与统计,1140455275
431,1059,物理,1140455275
431,1242,数学与统计,1140455181
431,1250,物理,1140455073
431,1259,数学与统计,1140455011
431,1291,数学与统计,1140454996
431,1358,数学与统计,1140455032
431,1376,物理,1140455126
431,1517,商业管理,1140454281
431,1635,历史,1165548220
431,1639,数学与统计,1140455102
431,1801,文学,1140454574
431,1954,哲学,1140455043
431,1956,商业管理,1165548392
431,1956,金融,1165548392
431,2004,其他,1140454610
431,2012,商业管理,1140455152
431,2019,互联网,1140455086
431,2085,互联网,1140454548
431,2174,商业管理,1140454821
431,2369,计算机,1140454589
431,2396,计算机,1165548675
431,2396,艺术,1165548675
431,2396,计算机,1165548675
431,2571,计算机,1140454933
431,2692,计算机,1140454393
431,2700,计算机,1140454856
431,3052,计算机,1140454805
448,260,商业管理,1444761481
448,260,计算机,1444761492
450,107649,计算机,1475737520
450,107649,计算机,1475737516
450,107649,数学与统计,1475737522
456,106473,语言,1432309088
456,106473,计算机,1432309076
456,106473,计算机,1432309085
456,106473,计算机,1432309090
478,106918,计算机,1446830144
478,106918,计算机,1446830153
478,106918,计算机,1446830142
481,260,计算机,1437000955
481,260,计算机,1437000940
481,1900,计算机,1437107499
481,1900,计算机,1437107475
481,1900,互联网,1437107491
481,2361,计算机,1437105893
481,117533,计算机,1437004053
481,117533,计算机,1437004053
481,117533,计算机,1437004053
501,1,计算机,1292956344
501,296,艺术,1292956439
501,296,生物,1292956435
501,1089,医学健康,1292956420
501,1089,金融,1292956416
501,2542,金融,1292956446
501,2542,教育,1292956448
501,2542,物理,1292956450
501,2692,金融,1292956226
501,2692,商业管理,1292956392
501,2959,商业管理,1292956481
501,2959,商业管理,1292956476
501,2959,商业管理,1292956479
503,260,商业管理,1432365802
503,260,商业管理,1432365814
531,1028,商业管理,1243454358
531,1028,计算机,1243454364
531,1028,计算机,1243454367
531,1028,计算机,1243454386
531,1028,计算机,1243454371
531,1028,计算机,1243454374
531,1028,计算机,1243454382
531,1088,计算机,1243454483
531,1088,计算机,1243454500
531,1088,计算机,1243454518
531,1088,计算机,1243454488
531,1088,计算机,1243454503
531,1088,计算机,1243454508
531,1258,计算机,1243454832
531,1258,商业管理,1243454840
531,1258,计算机,1243454842
531,1258,计算机,1243454846
531,1258,计算机,1243454848
531,1997,商业管理,1243454875
531,1997,计算机,1243454878
531,1997,商业管理,1243454880
531,1997,计算机,1243454882
531,2942,计算机,1243454447
531,2942,计算机,1243454450
531,2942,计算机,1243454452
531,2942,商业管理,1243454454
547,215,金融,1342849999
547,293,商业管理,1342849862
547,306,计算机,1342849839
547,1153,经济,1189187818
547,1172,计算机,1342849456
547,1197,计算机,1342849599
547,1209,计算机,1351319934
547,1211,医学健康,1342849466
547,1232,计算机,1343973832
547,1245,语言,1342849804
547,1260,计算机,1189187750
547,1272,计算机,1342849087
547,1273,计算机,1342849477
547,1281,计算机,1412348178
547,1281,建筑,1476583274
547,1283,计算机,1182394030
547,1283,计算机,1199396362
547,1572,社会,1343973703
547,1935,社会,1412348396
547,1942,计算机,1412348211
547,1957,计算机,1342849494
547,2028,计算机,1182394053
547,2028,艺术,1200784012
547,2028,计算机,1342849945
547,2109,计算机,1342849272
547,2178,计算机,1342849166
547,2182,计算机,1412347392
547,2202,计算机,1412348261
547,2677,经济,1342849900
547,2730,心理,1350531508
547,2730,教育,1342849220
547,2747,教育,1476583080
547,2920,环境与地球,1412348038
547,2920,计算机,1412348038
547,2927,医学健康,1412348319
547,2936,生物,1182393939
547,2936,语言,1412348275
547,3022,数学与统计,1182393819
547,3089,商业管理,1412348191
547,25805,商业管理,1343973445
547,25927,医学健康,1412348360
547,25927,艺术,1189187934
547,26150,教育,1343973817
547,26151,教育,1343973505
547,26366,教育,1342849254
547,101285,物理,1386729453
547,101525,生物,1386245688
547,101895,金融,1383626036
547,102194,生物,1386658060
547,102469,金融,1387083948
547,103107,医学健康,1396017727
547,103372,工程,1383625950
547,103449,社会,1378132522
547,103624,建筑,1388209512
547,103688,医学健康,1472303875
547,105197,语言,1386657913
547,105355,语言,1397129838
547,105504,哲学,1386245656
547,106100,语言,1389766232
547,106766,语言,1386658220
547,106916,语言,1386657846
547,106920,文学,1386657798
547,107141,商业管理,1386946018
547,107636,语言,1476583144
547,109374,工程,1402760218
547,110871,物理,1399051398
547,111249,化学,1423194272
547,111251,化学,1410947141
547,111251,化学,1446283752
547,111505,化学,1400501925
547,111622,化学,1420131617
547,112070,化学,1476113970
547,112183,文学,1416281804
547,112290,互联网,1411137921
547,112515,物理,1423194952
547,112515,数学与统计,1418485385
547,112550,计算机,1470238109
547,112552,数学与统计,1417010184
547,112556,法律,1412347244
547,112852,医学健康,1407510485
547,113064,工程,1423194143
547,114254,医学健康,1450365156
547,114342,电子,1417010271
547,114459,数学与统计,1412474417
547,114662,艺术,1423131235
547,115139,医学健康,1413426713
547,115569,语言,1431187332
547,116161,数学与统计,1417010500
547,116797,历史,1425780053
547,117176,语言,1417010208
547,117533,数学与统计,1473748292
547,117533,法律,1446815098
547,117533,化学,1417010466
547,118700,文学,1446815138
547,118700,文学,1423224182
547,118880,医学健康,1449757705
547,118880,历史,1449757002
547,127108,计算机,1476583101
547,127108,计算机,1449756138
547,127114,生物,1449756046
547,127144,数学与统计,1476583306
547,127206,化学,1470111984
547,127212,化学,1476113822
583,112552,计算机,1430526450
583,112552,数学与统计,1430526450
583,112552,计算机,1430526450
611,105504,工程,1471521058
611,105504,电子,1471521036
611,105504,电子,1471521067
611,105504,生物,1471521044
615,111384,计算机,1408781036
615,111384,计算机,1408781025
615,111931,计算机,1425503802
615,111931,计算机,1425503802
615,111931,计算机,1425503802
630,260,计算机,1443807766
630,260,计算机,1443807803
660,260,经济,1436680217
660,260,经济,1436680177
663,260,经济,1438398078
663,260,计算机,1438398050
